,Column Status,,,,,,,,,,,,,,,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Complete,593,4,2,0,1,1,0,0,0,2,3,1,5,4,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,590,Win,618,Battle,651,Loss,636,Win
Complete,594,4,0,2,1,1,0,0,0,2,1,3,6,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,598,Battle,588,Loss,600,Preparation,610,Preparation
Complete,595,4,0,1,0,3,0,0,0,1,0,1,3,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,600,Loss,597,Loss,664,Preparation,618,Loss
Complete,596,4,1,0,0,3,0,0,0,1,1,1,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,606,Loss,609,Loss,628,Loss,603,Win
Complete,597,4,1,0,1,2,0,0,0,1,2,1,3,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,589,Loss,595,Win,632,Loss,666,Battle
Complete,598,4,1,2,0,1,0,0,0,3,1,3,9,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,594,Preparation,592,Loss,622,Win,607,Preparation
Complete,599,4,0,1,1,2,0,0,0,1,1,0,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,602,Loss,601,Preparation,648,Loss,620,Battle
Complete,600,4,1,1,2,0,0,0,0,2,3,1,6,2,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,595,Win,628,Battle,594,Battle,624,Preparation
Complete,601,4,0,0,2,2,0,0,0,0,2,0,0,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,611,Battle,599,Battle,634,Loss,631,Loss
Complete,602,4,2,1,0,1,0,0,0,3,2,2,9,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,599,Win,613,Loss,655,Win,657,Preparation
Complete,603,4,1,0,0,3,0,0,0,1,1,0,3,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,604,Loss,610,Loss,660,Win,596,Loss
Complete,604,4,1,0,1,2,0,0,0,1,2,1,3,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,603,Win,608,Loss,666,Loss,609,Battle
Complete,605,4,2,1,0,1,0,0,0,3,2,3,9,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,612,Win,627,Preparation,617,Win,663,Loss
Complete,606,4,3,0,1,0,0,0,0,3,4,3,9,7,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,596,Win,626,Battle,638,Win,591,Win
Complete,607,4,1,0,1,2,0,0,0,1,2,3,3,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,609,Win,623,Loss,642,Loss,598,Battle
Complete,608,4,2,1,0,1,0,0,0,3,2,3,8,2,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,616,Win,604,Win,633,Preparation,615,Loss
Complete,609,4,1,2,0,1,0,0,0,3,1,2,9,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,607,Loss,596,Win,624,Preparation,604,Preparation
Complete,610,4,1,0,1,2,0,0,0,1,2,1,3,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,592,Loss,603,Win,612,Loss,594,Battle
Complete,611,4,1,2,0,1,0,0,0,3,1,0,9,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,601,Preparation,622,Preparation,635,Win,648,Loss
Complete,612,4,1,0,0,3,0,0,0,1,1,1,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,605,Loss,625,Loss,610,Win,645,Loss
Complete,613,4,3,0,0,1,0,0,0,3,3,4,9,5,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,619,Win,602,Win,673,Loss,649,Win
Complete,614,4,2,0,1,1,0,0,0,2,3,3,6,3,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,630,Battle,621,Loss,654,Win,635,Win
Complete,615,4,1,0,0,3,0,0,0,1,1,3,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,623,Loss,629,Loss,671,Loss,608,Win
Complete,616,3,0,0,0,3,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,608,Loss,630,Loss,590,Loss,N/A,Bye
Complete,617,4,1,1,1,1,0,0,0,2,2,0,6,5,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,627,Preparation,624,Win,605,Loss,621,Battle
Complete,618,4,2,1,0,1,0,0,0,3,2,6,9,1,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,647,Win,593,Preparation,674,Loss,595,Win
Complete,619,4,0,1,1,2,0,0,0,1,1,0,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,613,Loss,620,Loss,630,Battle,669,Preparation
Complete,620,4,1,2,0,1,0,0,0,3,1,3,9,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,621,Loss,619,Win,637,Preparation,599,Preparation
Complete,621,4,2,1,0,1,0,0,0,3,2,7,9,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,620,Win,614,Win,659,Loss,617,Preparation
Complete,622,4,0,0,1,3,0,0,0,0,1,0,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,625,Loss,611,Battle,598,Loss,672,Loss
Complete,623,4,4,0,0,0,0,0,0,4,4,7,12,6,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,615,Win,607,Win,588,Win,589,Win
Complete,624,4,0,0,3,1,0,0,0,0,3,0,0,5,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,628,Battle,617,Loss,609,Battle,600,Battle
Complete,625,4,3,0,0,1,0,0,0,3,3,1,9,3,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,622,Win,612,Win,626,Loss,641,Win
Complete,626,4,2,2,0,0,0,0,0,4,2,9,12,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,629,Win,606,Preparation,625,Win,644,Preparation
Complete,627,4,0,0,2,2,0,0,0,0,2,0,0,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,617,Battle,605,Battle,629,Loss,642,Loss
Complete,628,4,1,3,0,0,0,0,0,4,1,5,12,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,624,Preparation,600,Preparation,596,Win,632,Preparation
Complete,629,4,3,0,0,1,0,0,0,3,3,3,9,6,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,626,Loss,615,Win,627,Win,640,Win
Complete,630,4,2,2,0,0,0,0,0,4,2,4,10,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,614,Preparation,616,Win,619,Preparation,590,Win
Complete,631,4,2,0,1,1,0,0,0,2,3,2,6,6,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,639,Battle,642,Loss,646,Win,601,Win
Complete,632,4,2,0,1,1,0,0,0,2,3,1,6,4,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,636,Win,663,Loss,597,Win,628,Battle
Complete,633,4,2,0,1,1,0,0,0,2,3,1,6,4,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,641,Win,637,Win,608,Battle,667,Loss
Complete,634,4,1,0,1,2,0,0,0,1,2,0,3,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,637,Battle,653,Loss,601,Win,658,Loss
Complete,635,4,0,0,0,4,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,643,Loss,648,Loss,611,Loss,614,Loss
Complete,636,4,0,0,1,3,0,0,0,0,1,0,0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,632,Loss,668,Battle,639,Loss,593,Loss
Complete,637,4,0,1,1,2,0,0,0,1,1,1,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,634,Preparation,633,Loss,620,Battle,646,Loss
Complete,638,4,1,1,1,1,0,0,0,2,2,0,6,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,644,Preparation,655,Win,606,Loss,662,Battle
Complete,639,4,2,1,0,1,0,0,0,3,2,2,9,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,631,Preparation,650,Win,636,Win,670,Loss
Complete,640,4,2,0,1,1,0,0,0,2,3,2,6,6,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,649,Win,651,Win,661,Battle,629,Loss
Complete,641,4,0,0,1,3,0,0,0,0,1,0,0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,633,Loss,643,Loss,656,Battle,625,Loss
Complete,642,4,3,0,0,1,0,0,0,3,3,3,9,7,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,646,Loss,631,Win,607,Win,627,Win
Complete,643,4,3,1,0,0,0,0,0,4,3,0,12,2,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,635,Win,641,Win,644,Preparation,655,Win
Complete,644,4,0,0,3,1,0,0,0,0,3,0,0,7,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,638,Battle,673,Loss,643,Battle,626,Battle
Complete,645,4,2,0,0,2,0,0,0,2,2,4,6,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,648,Win,658,Loss,663,Loss,612,Win
Complete,646,4,2,0,0,2,0,0,0,2,2,4,6,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,642,Win,662,Loss,631,Loss,637,Win
Complete,647,4,1,2,0,1,0,0,0,3,1,2,9,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,618,Loss,669,Preparation,701,Preparation,660,Win
Complete,648,4,3,0,0,1,0,0,0,3,3,4,9,2,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,645,Loss,635,Win,599,Win,611,Win
Complete,649,4,0,0,2,2,0,0,0,0,2,0,0,5,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,640,Loss,657,Battle,658,Battle,613,Loss
Complete,650,4,0,0,3,1,0,0,0,0,3,0,0,5,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,654,Battle,639,Loss,668,Battle,674,Battle
Complete,651,4,1,1,0,2,0,0,0,2,1,3,6,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,667,Loss,640,Loss,593,Win,664,Preparation
Complete,652,4,3,0,1,0,0,0,0,3,4,4,9,8,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,653,Win,667,Win,591,Win,673,Battle
Complete,653,4,1,0,0,3,0,0,0,1,1,1,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,652,Loss,634,Win,589,Loss,659,Loss
Complete,654,4,1,2,0,1,0,0,0,3,1,3,9,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,650,Preparation,660,Win,614,Loss,668,Preparation
Complete,655,4,0,0,1,3,0,0,0,0,1,0,0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,656,Battle,638,Loss,602,Loss,643,Loss
Complete,656,4,1,2,1,0,0,0,0,3,2,2,9,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,655,Preparation,659,Battle,641,Preparation,592,Win
Complete,657,4,0,1,2,1,0,0,0,1,2,0,3,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,670,Loss,649,Preparation,667,Battle,602,Battle
Complete,658,4,2,1,1,0,0,0,0,3,3,3,9,5,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,671,Battle,645,Win,649,Preparation,634,Win
Complete,659,4,2,2,0,0,0,0,0,4,2,9,12,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,661,Preparation,656,Preparation,621,Win,653,Win
Complete,660,4,0,0,0,4,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,664,Loss,654,Loss,603,Loss,647,Loss
Complete,661,4,1,1,2,0,0,0,0,2,3,4,6,4,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,659,Battle,671,Battle,640,Preparation,588,Win
Complete,662,4,1,1,2,0,0,0,0,2,3,4,6,8,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,663,Battle,646,Win,670,Battle,638,Preparation
Complete,663,4,3,1,0,0,0,0,0,4,3,9,12,7,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,662,Preparation,632,Win,645,Win,605,Win
Complete,664,4,1,0,2,1,0,0,0,1,3,0,3,1,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,660,Win,666,Loss,595,Battle,651,Battle
Complete,665,4,2,1,1,0,0,0,0,3,3,8,9,5,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,666,Win,670,Preparation,592,Win,671,Battle
Complete,666,4,2,1,0,1,0,0,0,3,2,3,9,5,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,665,Loss,664,Win,604,Win,597,Preparation
Complete,667,4,2,1,0,1,0,0,0,3,2,5,9,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,651,Win,652,Loss,657,Preparation,633,Win
Complete,668,4,1,2,1,0,0,0,0,3,2,0,9,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,669,Win,636,Preparation,650,Preparation,654,Battle
Complete,669,4,0,0,2,2,0,0,0,0,2,0,0,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,668,Loss,647,Battle,672,Loss,619,Battle
Complete,670,4,2,1,1,0,0,0,0,3,3,6,9,7,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,657,Win,665,Battle,662,Preparation,639,Win
Complete,671,4,1,3,0,0,0,0,0,4,1,9,12,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,658,Preparation,661,Preparation,615,Win,665,Preparation
Complete,672,4,2,0,0,2,0,0,0,2,2,0,6,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,673,Loss,674,Loss,669,Win,622,Win
Complete,673,4,3,1,0,0,0,0,0,4,3,8,12,8,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,672,Win,644,Win,613,Win,652,Preparation
Complete,674,4,2,2,0,0,0,0,0,4,2,6,12,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,676,Preparation,672,Win,618,Win,650,Preparation
Complete,675,4,3,0,0,1,0,0,0,3,3,5,9,3,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,682,Loss,707,Win,679,Win,712,Win
Complete,676,4,1,0,1,2,0,0,0,1,2,0,2,4,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,674,Battle,685,Loss,750,Win,726,Loss
Complete,677,4,2,0,0,2,0,0,0,2,2,0,6,1,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,688,Win,696,Win,749,Loss,693,Loss
Complete,678,4,0,1,1,2,0,0,0,1,1,0,3,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,681,Loss,710,Loss,733,Battle,680,Preparation
Complete,679,4,0,1,1,2,0,0,0,1,1,0,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,680,Preparation,684,Battle,675,Loss,731,Loss
Complete,680,4,0,0,3,1,0,0,0,0,3,0,0,3,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,679,Battle,716,Loss,747,Battle,678,Battle
Complete,681,4,1,0,2,1,0,0,0,1,3,1,3,3,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,678,Win,698,Battle,683,Loss,717,Battle
Complete,682,4,2,0,0,2,0,0,0,2,2,5,6,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,675,Win,692,Win,736,Loss,703,Loss
Complete,683,4,2,0,1,1,0,0,0,2,3,2,6,7,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,687,Win,699,Battle,681,Win,709,Loss
Complete,684,4,1,2,0,1,0,0,0,3,1,1,7,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,685,Loss,679,Preparation,732,Win,724,Preparation
Complete,685,4,4,0,0,0,0,0,0,4,4,6,10,6,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,684,Win,676,Win,744,Win,741,Win
Complete,686,4,2,0,0,2,0,0,0,2,2,3,6,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,698,Win,717,Win,704,Loss,746,Loss
Complete,687,4,1,0,1,2,0,0,0,1,2,1,2,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,683,Loss,708,Loss,739,Battle,722,Win
Complete,688,4,0,0,1,3,0,0,0,0,1,0,0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,677,Loss,705,Loss,702,Loss,701,Battle
Complete,689,4,1,0,1,2,0,0,0,1,2,0,3,1,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,695,Loss,715,Loss,696,Win,733,Battle
Complete,690,4,1,0,2,1,0,0,0,1,3,1,2,3,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,692,Battle,697,Loss,756,Battle,728,Win
Complete,691,4,0,1,1,2,0,0,0,1,1,2,3,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,709,Loss,711,Loss,700,Preparation,744,Battle
Complete,692,4,1,1,0,2,0,0,0,2,1,3,5,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,690,Preparation,682,Loss,757,Loss,735,Win
Complete,693,4,3,1,0,0,0,0,0,4,3,6,11,4,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,699,Preparation,702,Win,755,Win,677,Win
Complete,694,4,0,1,2,1,0,0,0,1,2,0,3,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,703,Battle,714,Preparation,728,Loss,707,Battle
Complete,695,4,3,1,0,0,0,0,0,4,3,9,11,5,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,689,Win,713,Win,716,Preparation,727,Win
Complete,696,4,0,0,0,4,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,712,Loss,677,Loss,689,Loss,754,Loss
Complete,697,4,1,0,0,3,0,0,0,1,1,1,3,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,711,Loss,690,Win,706,Loss,756,Loss
Complete,698,4,1,1,0,2,0,0,0,2,1,3,6,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,686,Loss,681,Preparation,748,Loss,700,Win
Complete,699,4,0,1,2,1,0,0,0,1,2,2,3,5,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,693,Battle,683,Preparation,734,Loss,718,Battle
Complete,700,4,1,1,1,1,0,0,0,2,2,4,6,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,704,Preparation,706,Win,691,Battle,698,Loss
Complete,701,4,1,1,1,1,0,0,0,2,2,2,6,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,705,Win,733,Loss,647,Battle,688,Preparation
Complete,702,4,1,0,0,3,0,0,0,1,1,0,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,708,Loss,693,Loss,688,Win,755,Loss
Complete,703,4,2,2,0,0,0,0,0,4,2,6,11,3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,694,Preparation,712,Preparation,730,Win,682,Win
Complete,704,4,1,1,1,1,0,0,0,2,2,4,6,4,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,700,Battle,709,Loss,686,Win,710,Preparation
Complete,705,4,1,1,0,2,0,0,0,2,1,0,5,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,701,Loss,688,Win,742,Loss,732,Preparation
Complete,706,4,2,0,1,1,0,0,0,2,3,2,5,2,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,707,Battle,700,Loss,697,Win,739,Win
Complete,707,4,0,2,0,2,0,0,0,2,0,3,6,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,706,Preparation,675,Loss,726,Loss,694,Preparation
Complete,708,4,2,0,1,1,0,0,0,2,3,2,6,4,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,702,Win,687,Win,737,Loss,713,Battle
Complete,709,4,4,0,0,0,0,0,0,4,4,7,11,8,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,691,Win,704,Win,746,Win,683,Win
Complete,710,4,2,0,2,0,0,0,0,2,4,4,6,9,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,716,Battle,678,Win,711,Win,704,Battle
Complete,711,4,3,0,0,1,0,0,0,3,3,4,8,3,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,697,Win,691,Win,710,Loss,737,Win
Complete,712,4,1,1,1,1,0,0,0,2,2,0,5,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,696,Win,703,Battle,741,Preparation,675,Loss
Complete,713,4,1,2,0,1,0,0,0,3,1,3,9,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,717,Preparation,695,Loss,714,Win,708,Preparation
Complete,714,4,0,0,2,2,0,0,0,0,2,0,0,3,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,715,Battle,694,Battle,713,Loss,751,Loss
Complete,715,4,1,2,0,1,0,0,0,3,1,2,8,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,714,Preparation,689,Win,745,Loss,725,Preparation
Complete,716,4,2,1,1,0,0,0,0,3,3,3,8,7,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,710,Preparation,680,Win,695,Battle,740,Win
Complete,717,4,0,1,1,2,0,0,0,1,1,1,3,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,713,Battle,686,Loss,740,Loss,681,Preparation
Complete,718,3,2,1,0,0,0,0,0,3,2,5,7,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,726,Win,753,Win,699,Preparation
Complete,719,3,2,0,1,0,0,0,0,2,3,2,4,6,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,734,Battle,725,Win,748,Win
Complete,720,3,1,0,1,1,0,0,0,1,2,1,2,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,722,Battle,727,Loss,721,Win
Complete,721,3,1,0,1,1,0,0,0,1,2,1,2,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,737,Battle,722,Win,720,Loss
Complete,722,3,0,1,0,2,0,0,0,1,0,1,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,720,Preparation,721,Loss,687,Loss
Complete,723,3,0,2,0,1,0,0,0,2,0,1,4,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,748,Preparation,738,Loss,750,Preparation
Complete,724,3,0,0,1,2,0,0,0,0,1,0,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,744,Loss,735,Loss,684,Battle
Complete,725,3,1,0,1,1,0,0,0,1,2,2,2,2,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,756,Win,719,Loss,715,Battle
Complete,726,3,2,0,0,1,0,0,0,2,2,3,6,2,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,718,Loss,707,Win,676,Win
Complete,727,3,2,0,0,1,0,0,0,2,2,3,4,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,745,Win,720,Win,695,Loss
Complete,728,3,1,0,0,2,0,0,0,1,1,1,3,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,752,Loss,694,Win,690,Loss
Complete,729,3,0,1,0,2,0,0,0,1,0,1,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,736,Preparation,758,Loss,734,Loss
Complete,730,3,1,0,0,2,0,0,0,1,1,2,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,751,Loss,703,Loss,742,Win
Complete,731,3,2,0,0,1,0,0,0,2,2,3,5,2,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,754,Win,743,Loss,679,Win
Complete,732,3,0,0,1,2,0,0,0,0,1,0,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,742,Loss,684,Loss,705,Battle
Complete,733,3,1,2,0,0,0,0,0,3,1,4,9,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,701,Win,678,Preparation,689,Preparation
Complete,734,3,2,1,0,0,0,0,0,3,2,4,7,2,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,719,Preparation,699,Win,729,Win
